Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
NLD;BEL030381986;8412326;MOD;2018-08-13;2100-12-31;BEL030381986;VD-6;BRIGITTA;NLVOD;Volendam;PDGY;Y;Y;Y;Y;N;Y;244165000;TU;TBB;OTB;;;;;24.54;0.00;75.00;0.00;0.00;221.00;0.00;2;1995-07-06;MFL;;;;1986-01-01
NLD;BEL030992022;9917268;IMP;2023-05-26;2100-12-31;BEL030992022;SCH-99;ARAVIS;NLSCE;Scheveningen;PGXS;Y;Y;Y;Y;N;Y;244682000;SN;SSC;OTB;;;;;24.99;0.00;240.00;0.00;0.00;500.00;0.00;2;2023-05-26;MFL;BEL;;PA;2022-01-01
NLD;BEL031981967;;EXP;2001-02-23;2001-02-23;BEL031981967;DZ-8;ARTIC RANGER;NLDZL;Delfzijl;;N;N;N;N;N;N;;FX;SDN;MIS;;;;;29.20;0.00;158.00;0.00;0.00;368.00;40.00;2;1999-05-12;4J7;ESP;EX;PA;1967-01-01
NLD;BEL032071985;;MOD;2018-02-01;2100-12-31;BEL032071985;UK-368;PETRONELLA;NLURK;Urk;PBBC;Y;Y;Y;Y;N;Y;244157000;TU;TBB;MIS;;;;;23.77;0.00;78.00;0.00;0.00;221.00;110.00;2;2001-04-04;MFL;;;;1985-01-01
NLD;BEL033211961;;RET;1994-08-03;1994-08-03;BEL033211961;BR-21;AURORA;NLBRS;Breskens;PCWR;Y;N;N;N;N;N;;FX;DRB;TBB;;;;;26.50;0.00;98.00;0.00;0.00;416.00;233.00;2;1992-10-12;Z18;;;PA;1961-01-01
NLD;BEL034301957;;MOD;2023-02-17;2100-12-31;BEL034301957;UK-94;JAN VAN CEES;NLURK;Urk;PBBF;Y;Y;Y;Y;N;Y;244792000;TU;TBB;GNS;;;;;19.75;0.00;51.00;0.00;0.00;221.00;65.00;2;2000-02-17;MFL;;;;1957-01-01
NLD;BEL035541964;8433186;MOD;2017-09-05;2100-12-31;BEL035541964;UK-271;ESTER JACOBA;NLURK;Urk;PCFC;Y;Y;Y;Y;N;Y;244721000;TU;TBB;MIS;;;;;22.25;0.00;50.00;0.00;0.00;221.00;70.00;2;1998-10-09;MFL;;;;1964-01-01
NLD;BEL040521984;8985153;MOD;2022-01-21;2100-12-31;BEL040521984;TX-33;NOVA SPES;NLTEX;Texel;PBQJ;Y;Y;Y;Y;N;Y;244570000;TU;TBB;MIS;;;;;23.90;0.00;106.00;0.00;0.00;221.00;124.00;2;1999-09-30;MFL;;;;1984-01-01
NLD;BEL043501985;;EXP;1995-08-22;1995-08-22;BEL043501985;ST-10;IMMETJE HANS;NLSTA;Stavoren;PEVU;Y;N;N;N;N;N;;FX;TBB;GNS;;;;;19.94;0.00;61.00;0.00;0.00;191.00;20.00;2;1992-02-10;Z18;GBR;EX;PA;1985-01-01
NLD;BEL044021963;8529076;MOD;2017-08-14;2100-12-31;BEL044021963;LO-7;ZWERVER;NLLAN;Lauwersoog;PBBD;Y;Y;Y;Y;N;Y;244175000;TU;TBB;MIS;;;;;23.78;0.00;97.00;0.00;0.00;221.00;85.00;2;2001-01-18;MFL;;;;1963-01-01
NLD;BEL045751966;;RET;2001-01-16;2001-01-16;BEL045751966;ZK-186;BOREAS;NLZOT;Zoutkamp;;N;N;N;N;N;N;;FX;TBB;OTB;;;;;20.97;0.00;63.00;0.00;0.00;221.00;0.00;2;1999-09-30;4J6;;;PA;1966-01-01
NLD;BEL047201963;;RET;2016-04-26;2016-04-26;BEL047201963;UK-367;STELLA MARIS;NLURK;Urk;PA3809;Y;N;Y;N;N;N;;FX;TBB;MIS;;;;;22.00;0.00;68.00;0.00;0.00;221.00;6.00;2;2013-03-29;MFL;;;PA;1963-01-01
NLD;DEU000060400;7022485;DES;2023-05-31;2023-05-31;DEU000060400;UK-5;VANTAGE;NLURK;Urk;PCMX;Y;N;Y;Y;N;Y;246833000;MO;TBB;MIS;;;;;31.65;0.00;174.00;0.00;0.00;736.00;60.00;2;2012-11-12;MFL;;;AC;1970-01-01
NLD;DEU000250603;;EXP;1996-09-05;1996-09-05;DEU000250603;HA-35;ANGERMUNDE;NLHAR;Harlingen;;N;N;N;N;N;N;;FX;OTB;PTB;;;;;17.80;0.00;41.00;0.00;0.00;147.00;0.00;1;1995-08-04;Z18;IRL;EX;PA;1950-01-01
NLD;DEU000280300;;EXP;1992-06-05;1992-06-05;DEU000280300;HD-101;RH VAN SCHIJNDEL;NLDHR;Den Helder;;N;N;N;N;N;N;;FX;OTB;TBB;;;;;24.71;0.00;87.00;0.00;0.00;220.00;116.00;2;1983-11-29;Z18;DNK;EX;PA;1983-01-01
NLD;DEU000290300;8531938;MOD;2024-07-26;2100-12-31;DEU000290300;HD-66;PIETER;NLDHR;Den Helder;PEAM;Y;Y;Y;Y;N;Y;244020098;TU;TBB;FPO;;;;;24.65;0.00;98.00;0.00;0.00;221.00;200.00;;2021-08-27;MFL;;;PA;1983-01-01
NLD;DEU000590300;8100612;MOD;2011-08-17;2100-12-31;DEU000590300;HA-36;SCHILLHÖRN;NLHAR;Harlingen;PHJJ;Y;Y;Y;Y;N;Y;245647000;DM;DRB;MIS;;;;;39.30;0.00;257.00;0.00;0.00;714.00;636.00;2;1993-07-28;MFL;;;PA;1981-01-01
NLD;DEU001120300;;RET;1997-02-04;1997-02-04;DEU001120300;WR-289;BONAFIDE;NLWRG;Wieringen/Den Oever;;N;N;N;N;N;N;;FX;OTB;OTM;;;;;24.33;0.00;124.00;0.00;0.00;459.00;44.00;1;1992-10-13;4J3;;;PA;1968-01-01
NLD;DEU001440300;;RET;2003-01-21;2003-01-21;DEU001440300;ZK-22;AALTJE;NLZOT;Zoutkamp;;N;N;N;N;N;N;;FX;TBB;OTB;;;;;15.17;0.00;23.00;0.00;0.00;221.00;0.00;1;1998-04-15;MFL;;;PA;1966-01-01
NLD;DEU002170300;;MOD;2025-04-09;2100-12-31;DEU002170300;ZK-1;SOLEA;NLZOT;Zoutkamp;PC6287;Y;Y;N;N;Y;N;;WOP;GNS;FPO;;;;;11.50;0.00;9.00;0.00;0.00;70.00;0.00;2;2024-08-09;MFL;;;PA;1999-01-01
NLD;DEU002180300;8450172;IMP;2023-10-09;2100-12-31;DEU002180300;YE-238;GEERTRUIDA;NLYSK;Yerseke;PFOW;Y;Y;Y;Y;N;Y;244328000;MO;TBB;OTB;;;;;19.99;0.00;70.00;0.00;0.00;221.00;0.00;2;2023-10-09;MFL;DEU;;PA;2010-01-01
NLD;DEU200050208;;IMP;2025-01-24;2100-12-31;DEU200050208;ST-6;ALBATROS;NLSTA;Stavoren;;N;Y;N;N;Y;N;;GO;GNS;FPO;;;;;11.03;0.00;14.00;0.00;0.00;115.00;0.00;3;2025-01-24;MFL;DEU;;PA;1983-01-01
NLD;DEU200650219;8432558;MOD;2016-11-04;2100-12-31;DEU200650219;WL-33;WILLEM ANNE;NLWDE;Westdongeradeel;PCSG;Y;Y;Y;Y;N;Y;245715000;TU;TBB;OTB;;;;;20.25;0.00;58.00;0.00;0.00;221.00;40.00;2;1993-04-06;MFL;;;;1976-01-01
NLD;DEU201100219;9013921;EXP;2015-05-06;2015-05-06;DEU201100219;UK-194;LUB ROMKES;NLURK;Urk;PCNS;Y;N;Y;N;N;N;;FX;OTB;TBB;;;;;23.93;0.00;160.00;0.00;0.00;221.00;260.00;2;2011-12-16;MFL;DEU;EX;PA;1991-01-01
NLD;DEU300660207;;RET;2000-04-01;2000-04-01;DEU300660207;GO-2;WILLEM;NLGDR;Goedereede;;N;N;N;N;N;N;;FX;OTB;OTM;;;;;23.94;0.00;105.00;0.00;0.00;221.00;5.00;1;1992-02-21;4J4;;;PA;1964-01-01
NLD;DEU400040109;;RET;2005-02-25;2005-02-25;DEU400040109;UK-229;AALTJE;NLURK;Urk;PCAQ;Y;N;Y;N;N;N;;FX;TBB;MIS;;;;;23.85;0.00;108.00;0.00;0.00;208.00;85.00;2;1999-12-03;MFL;;;PA;1972-01-01
NLD;DEU400290107;;MOD;2015-12-21;2100-12-31;DEU400290107;IJM-31;MERON IV;NLIJM;Ijmuiden/Velsen;PBNW;Y;Y;Y;Y;N;Y;244790085;FX;TBB;MIS;;;;;14.35;0.00;24.00;0.00;0.00;221.00;45.00;3;2014-06-26;MFL;;;;1983-01-01
NLD;DEU400750101;;RET;1996-10-17;1996-10-17;DEU400750101;WR-61;ZEEMEEUW;NLWRG;Wieringen/Den Oever;;N;N;N;N;N;N;;FX;PTB;MIS;;;;;26.80;0.00;93.00;0.00;0.00;243.00;18.00;2;1993-05-25;Z18;;;PA;1959-01-01
NLD;DEU400760101;;RET;1992-08-04;1992-08-04;DEU400760101;GO-17;MARIA;NLGDR;Goedereede;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;18.65;0.00;0.00;47.99;0.00;206.00;0.00;1;1991-12-16;E17;;;PA;1972-01-01
NLD;DEU401110101;9045259;RET;2021-02-26;2021-02-26;DEU401110101;LO-28;MARE FRISICUM;NLLAN;Lauwersoog;PDCL;Y;N;Y;Y;N;Y;244630078;MO;OTB;TBB;;;;;23.98;0.00;137.00;0.00;0.00;221.00;181.00;;2016-03-22;MFL;;;PA;1990-01-01
NLD;DEU401170101;9021722;MOD;2021-03-01;2100-12-31;DEU401170101;HD-36;VOLHARDING;NLDHR;Den Helder;PHBS;Y;Y;Y;Y;N;Y;245813000;MO;OTB;TBB;;;;;26.47;0.00;184.00;0.00;0.00;423.00;0.00;2;2004-09-28;MFL;;;;1991-01-01
NLD;DEU401300101;;RET;2008-03-14;2008-03-14;DEU401300101;HA-17;JENNY;NLHAR;Harlingen;PCEC;Y;N;Y;N;N;N;;FX;HMD;DRB;;;;;42.84;0.00;257.00;0.00;0.00;191.00;142.00;2;1997-05-13;MFL;;;PA;1954-01-01
NLD;DEU401340101;8538687;MOD;2025-08-27;2100-12-31;DEU401340101;UK-214;MAARTEN SENIOR;NLURK;Urk;PCZC;Y;Y;Y;Y;N;Y;244615490;MO;TBB;OTB;;;;;19.96;0.00;69.00;0.00;0.00;221.00;0.00;2;2021-06-17;MFL;;;;2004-01-01
NLD;DEU500080105;;IMP;2009-05-15;2100-12-31;DEU500080105;TX-45;PALOMA;NLTEX;Texel;;N;Y;N;N;Y;N;;FX;OTB;MIS;;;;;9.64;0.00;6.00;0.00;0.00;75.00;0.00;3;2009-05-15;MFL;DEU;;PA;1978-01-01
NLD;DEU500220105;;RET;2002-07-05;2002-07-05;DEU500220105;HA-1;VERA;NLHAR;Harlingen;PIFU;Y;N;N;N;N;N;;FX;TBB;MIS;;;;;18.16;0.00;37.00;0.00;0.00;160.00;60.00;2;1995-03-09;4JZ;;;AC;1960-01-01
NLD;DEU500450102;;RET;2021-09-01;2021-09-01;DEU500450102;UK-4;HELMINA CHRISTINA;NLURK;Urk;PE7723;Y;N;Y;Y;N;N;245104000;MO;TBB;GNS;;;;;18.06;0.00;40.00;0.00;0.00;221.00;0.00;2;2021-06-01;MFL;;;PA;1946-01-01
NLD;DEU500710110;8137172;RET;2010-09-29;2010-09-29;DEU500710110;YE-44;SUDSTRAND;NLYSK;Yerseke;PHBE;Y;N;N;N;N;N;;FX;DRB;MIS;;;;;31.20;0.00;131.00;0.00;0.00;220.00;78.20;2;2004-07-20;AQU;;;PA;1976-01-01
NLD;DEU500730110;6814764;MOD;2005-01-01;2100-12-31;DEU500730110;YE-37;ZEELAND;NLYSK;Yerseke;PI6250;Y;Y;N;N;N;N;;FX;DRB;MIS;;;;;30.91;0.00;115.00;0.00;0.00;360.00;0.00;2;2001-03-02;AQU;;;;1968-01-01
NLD;DEU500760110;8421999;DES;2022-05-16;2022-05-16;DEU500760110;YE-77;ADRIAAN;NLYSK;Yerseke;PDEK;Y;N;N;N;N;N;;FX;DRB;MIS;;;;;36.22;0.00;187.00;0.00;0.00;716.00;0.00;2;1985-01-01;AQU;;;PA;1985-01-01
NLD;DEU500830113;8702094;EXP;2009-03-05;2009-03-05;DEU500830113;YE-182;EX MARE GRATIA;NLYSK;Yerseke;DJJP;Y;N;N;N;N;N;;FX;DRB;MIS;;;;;35.90;0.00;186.00;0.00;0.00;362.00;411.00;2;2004-08-04;AQU;IRL;EX;PA;1987-01-01
NLD;DNK000005696;8590752;MOD;2012-09-06;2100-12-31;DNK000005696;HA-19;POLARIS;NLHAR;Harlingen;PE9840;Y;Y;Y;Y;N;Y;244740354;DB;DRH;MIS;;;;;27.98;0.00;79.00;0.00;0.00;251.00;190.00;2;2012-07-31;MFL;;;;1955-01-01
NLD;DNK000010726;;RET;2017-04-26;2017-04-26;DNK000010726;IJM-368;ALETTA;NLIJM;Ijmuiden/Velsen;PD8804;Y;N;Y;N;N;N;;FX;GNS;OTB;;;;;14.54;0.00;22.00;0.00;0.00;98.00;6.00;1;2009-03-17;MFL;;;PA;1955-01-01
NLD;DNK000013605;8608212;EXP;2019-11-12;2019-11-12;DNK000013605;UK-157;JAN DE WIT;NLURK;Urk;PCPH;Y;N;Y;Y;N;Y;244790800;MO;OTT;OTB;;;;;28.80;0.00;186.00;0.00;0.00;634.00;102.00;2;2013-12-10;MFL;ZAF;EX;PA;1987-01-01
NLD;DNK000014039;;MOD;2019-10-31;2100-12-31;DNK000014039;SCH-35;SOLE TRADER;NLSCE;Scheveningen;;N;Y;N;N;Y;N;;GO;GNS;FPO;;;;;10.80;0.00;12.00;0.00;0.00;96.00;0.00;3;2005-08-02;MFL;;;;1995-01-01
NLD;DNK000014314;;MOD;2020-06-08;2100-12-31;DNK000014314;HD-79;CALETA;NLDHR;Den Helder;PDEL;Y;Y;Y;Y;N;Y;244110439;MO;TBB;OTB;;;;;19.98;0.00;60.00;0.00;0.00;221.00;25.00;2;1989-01-01;MFL;;;;1976-01-01
NLD;DNK000015003;;IMP;2018-11-23;2100-12-31;DNK000015003;TH-36;DE ZEEUW;NLTHO;Tholen;;N;Y;N;N;Y;N;;GO;GNS;OTB;;;;;9.85;0.00;10.00;0.00;0.00;88.00;0.00;3;2018-11-23;MFL;DNK;;PA;1989-01-01
NLD;DNK000018558;7813377;MOD;2013-10-11;2100-12-31;DNK000018558;UK-268;JACOBA ALIJDA;NLURK;Urk;PHJS;Y;Y;Y;Y;N;Y;244507000;TU;OTT;OTB;;;;;25.92;0.00;208.00;0.00;0.00;683.00;380.00;2;2007-04-06;MFL;;;;1979-01-01
NLD;DNK000019683;8592815;MOD;2017-10-06;2100-12-31;DNK000019683;UK-128;ALBERTJE;NLURK;Urk;PF2155;Y;Y;Y;Y;N;Y;244030922;GO;GNS;MIS;;;;;13.41;0.00;25.00;0.00;0.00;143.00;0.00;3;2008-06-27;MFL;;;;1992-01-01
NLD;DNK000040071;9568079;MOD;2021-07-16;2100-12-31;DNK000040071;UK-642;BERENDINA;NLURK;Urk;PCIN;Y;Y;Y;Y;N;Y;244150302;FX;SDN;OTT;;;;;27.12;0.00;219.00;0.00;0.00;746.00;110.00;2;2010-04-15;MFL;;;;2009-01-01
NLD;FRA000322866;;DES;2008-01-16;2008-01-16;FRA000322866;SL-18;VERTROUWEN;NLSTD;Stellendam;PD4127;Y;N;N;N;N;N;;FX;GNS;OTB;;;;;12.00;0.00;11.00;0.00;0.00;206.00;0.00;3;2006-06-16;MFL;;;PA;1977-01-01
NLD;FRA000544858;7928835;MOD;2015-06-02;2100-12-31;FRA000544858;SL-9;JOHANNA;NLSTD;Stellendam;PHOE;Y;Y;Y;Y;N;Y;244938000;SPE;SDN;OTB;;;;;34.30;0.00;310.00;0.00;0.00;500.00;660.00;2;2007-10-24;MFL;;;;1981-01-01
NLD;FRA000545164;8108688;MOD;2017-10-12;2100-12-31;FRA000545164;SCH-65;SIMPLON;NLSCE;Scheveningen;PCFG;Y;Y;Y;Y;N;Y;246742000;SPE;SDN;OTB;;;;;34.30;0.00;310.00;0.00;0.00;500.00;660.00;2;2010-07-28;MFL;;;;1982-01-01
NLD;FRA000545166;8120442;MOD;2016-08-19;2100-12-31;FRA000545166;SCH-135;GALIBIER;NLSCE;Scheveningen;PBIB;Y;Y;Y;Y;N;Y;244630637;FX;OTB;OTT;;;;;34.50;0.00;317.00;0.00;0.00;500.00;670.00;2;2016-03-24;MFL;;;;1982-01-01
NLD;FRA000648870;;MOD;2022-02-18;2100-12-31;FRA000648870;BR-8;DAUWTRIPPER;NLBRS;Breskens;PCDV;Y;Y;N;N;Y;Y;245434000;MO;TBB;LHP;;;;;9.74;0.00;6.00;0.00;0.00;118.00;0.00;3;2016-02-09;MFL;;;;1987-01-01
NLD;FRA000686426;;IMP;2021-11-04;2100-12-31;FRA000686426;ZZ-85;ALEXIS 2;NLZIE;Zierikzee;;N;Y;N;N;Y;N;;WOP;FPO;GNS;;;;;11.99;0.00;17.00;0.00;0.00;84.00;0.00;2;1988-01-01;MFL;BEL;;PA;1988-01-01
NLD;FRA000716630;8202812;EXP;2015-05-08;2015-05-08;FRA000716630;SCH-27;SCOMBRUS;NLSCE;Scheveningen;PCJQ;Y;N;Y;N;N;N;;FX;OTM;MIS;;;;;78.22;0.00;2125.00;0.00;0.00;2942.00;2177.00;2;2011-02-04;MFL;PAN;EX;PA;1982-01-01
NLD;FRA102636030;8433162;EXP;1998-09-03;1998-09-03;FRA102636030;GO-64;ANNEWIEN;NLGDR;Goedereede;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;22.32;0.00;0.00;70.67;0.00;221.00;120.00;2;1993-02-09;4J7;BEL;;PA;1970-01-01
NLD;GBR000010737;;RET;2000-04-01;2000-04-01;GBR000010737;SCH-1;TOBY VISHOLM;NLSCE;Scheveningen;;N;N;N;N;N;N;;FX;NK;MIS;;;;;14.63;0.00;20.00;0.00;0.00;165.00;0.00;1;1996-08-22;4J7;;;PA;1948-01-01
NLD;GBR000011478;;RET;2004-06-28;2004-06-28;GBR000011478;DZ-9;SHEMARA;NLDZL;Delfzijl;ONB 4;Y;N;N;N;N;N;;FX;DRB;GNS;;;;;32.31;0.00;233.00;0.00;0.00;559.00;460.00;2;2000-08-16;MFL;;;PA;1975-01-01
NLD;GBR000018956;;RET;1994-09-08;1994-09-08;GBR000018956;UK-6;DE VROUW MELANIE;NLURK;Urk;;N;N;N;N;N;N;;FX;TBB;MIS;;;;;36.60;0.00;328.00;0.00;0.00;1294.00;368.00;2;1993-04-21;E17;;;PA;1974-01-01
NLD;GBR000A14515;;MOD;2021-07-14;2100-12-31;GBR000A14515;YE-152;MERU;NLYSK;Yerseke;;N;Y;N;N;Y;N;;GO;OTB;GNS;;;;;9.95;0.00;6.00;0.00;0.00;95.00;0.00;2;2021-07-14;MFL;;;;1987-01-01
NLD;GBR000A18852;8521725;DES;2023-06-03;2023-06-03;GBR000A18852;UK-189;GERT JAN;NLURK;Urk;PCMH;Y;N;Y;Y;N;Y;244890644;TU;TBB;MIS;;;;;36.50;0.00;312.00;0.00;0.00;1325.00;0.00;2;1987-05-22;MFL;;;AC;1986-01-01
NLD;GBR000A21191;;EXP;2015-02-08;2015-02-08;GBR000A21191;SCH-61;ZILVERMEEUW;NLSCE;Scheveningen;;N;N;Y;N;N;N;;FX;GNS;MIS;;;;;12.88;0.00;7.00;0.00;0.00;198.00;0.00;3;2009-01-01;MFL;IRL;EX;PA;1987-01-01
NLD;GBR000A22077;;IMP;2011-02-01;2100-12-31;GBR000A22077;KW-37;MARE;NLKWK;Katwijk;;N;Y;N;N;Y;Y;246711000;GO;GNS;OTB;;;;;6.20;0.00;2.00;0.00;0.00;22.00;0.00;3;2011-02-01;MFL;GBR;;PA;1980-01-01
NLD;GBR000A23814;;RET;2009-01-28;2009-01-28;GBR000A23814;SCH-61;ZILVERMEEUW;NLSCE;Scheveningen;;N;N;N;N;Y;N;;FX;GNS;LHP;;;;;10.47;0.00;3.00;0.00;0.00;208.00;0.00;3;2006-01-06;MFL;;;PA;1987-01-01
NLD;GBR000B11622;;EXP;2006-11-08;2006-11-08;GBR000B11622;IJM-7;ELISABETH MARIA;NLIJM;Ijmuiden/Velsen;;N;N;N;N;N;N;;FX;GNS;OTB;;;;;12.09;0.00;25.00;0.00;0.00;221.00;30.00;2;2003-01-01;MFL;MLT;EX;PA;1990-01-01
NLD;GBR000B12088;;EXP;2011-08-12;2011-08-12;GBR000B12088;UK-168;VOORWAARTS;NLURK;Urk;PBWN;Y;N;Y;N;N;N;;FX;TBB;MIS;;;;;39.40;0.00;390.00;0.00;0.00;1323.00;450.00;2;2010-03-05;MFL;BEL;EX;PA;1983-01-01
NLD;GBR000B12885;8794920;CHA;2024-03-28;2100-12-31;GBR000B12885;TH-119;DEO VOLENTE;NLTHO;Tholen;PBBQ;Y;Y;Y;Y;N;Y;244620254;MO;TBB;MIS;;;;;23.60;0.00;86.00;0.00;0.00;220.00;0.00;2;2024-03-28;MFL;;;PA;1983-01-01
NLD;GBR000B14641;;RET;2018-11-14;2018-11-14;GBR000B14641;TX-34;SOLA GRATIA;NLTEX;Texel;;N;N;N;N;Y;N;;FX;LHP;MIS;;;;;10.08;0.00;8.00;0.00;0.00;115.00;0.00;3;1997-01-30;MFL;;;PA;1988-01-01
NLD;GBR000C16061;;DES;2019-08-05;2019-08-05;GBR000C16061;YE-74;PIETER;NLYSK;Yerseke;PD4873;Y;N;N;N;N;N;;FX;DRB;MIS;;;;;31.53;0.00;90.00;0.00;0.00;235.00;0.00;2;2007-01-23;AQU;;;PA;1969-01-01
NLD;GBR000C16214;8205840;DES;2023-06-09;2023-06-09;GBR000C16214;UK-161;HENDRIK BRANDS;NLURK;Urk;PDGL;Y;N;Y;Y;N;Y;244130992;TU;TBB;MIS;;;;;42.00;0.00;477.00;0.00;0.00;1471.00;1000.00;2;1997-12-08;MFL;;;AC;1984-01-01
NLD;GBR000C16965;;RET;2011-06-07;2011-06-07;GBR000C16965;SCH-101;STARDUST;NLSCE;Scheveningen;;N;N;N;N;Y;N;;FX;OTB;GNS;;;;;9.91;0.00;8.00;0.00;0.00;150.00;0.00;2;2009-07-10;MFL;;;PA;2000-01-01
NLD;GBR000C17019;;MOD;2023-05-11;2100-12-31;GBR000C17019;IJM-22;BLACK JACK;NLIJM;Ijmuiden/Velsen;PCPX;Y;Y;Y;Y;N;Y;244810301;MO;TBB;OTB;;;;;14.10;0.00;24.00;0.00;0.00;221.00;0.00;2;2013-09-30;MFL;;;;1987-01-01
NLD;GBR000C17393;9222182;DES;2023-05-10;2023-05-10;GBR000C17393;UK-272;ADRIAANTJE;NLURK;Urk;PDIG;Y;N;Y;Y;N;Y;244140343;TU;OTT;MIS;;;;;28.00;0.00;468.00;0.00;0.00;1060.00;360.00;2;2001-07-01;MFL;;;AC;2001-01-01
NLD;GBR000C17670;8121549;MOD;2024-02-22;2100-12-31;GBR000C17670;UK-157;JAN DE WIT;NLURK;Urk;PBHN;Y;Y;Y;Y;N;Y;244880000;MO;TBB;MIS;;;;;40.20;0.00;454.00;0.00;0.00;1470.00;625.00;2;2021-09-16;MFL;;;PA;1982-01-01
NLD;GBR000C18088;;EXP;2015-12-01;2015-12-01;GBR000C18088;WR-210;AMADEUS;NLWRG;Wieringen/Den Oever;PBUM;Y;N;N;N;Y;N;;FX;GNS;LHP;;;;;10.01;0.00;6.00;0.00;0.00;208.00;0.00;3;2014-01-15;MFL;GBR;EX;PA;2003-01-01
